,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
31,2016-04-18 00:00:00,17.4355,255.05,47.8,140.24,5392.863,111.83,120.438,67.5183,31343.7246,162.18,160.26,160.3,1.301,0.598,0.774,0.161,-0.503,-0.362,-0.601,1.77,0.53,1.301,0.771,2.808,2.21,2.25,2.463,2.708,0.526,-0.619,-0.113,-0.767,-0.342,1.478,1.847,1.522,1.504,0.5813,71450.93,0.098,0.092,188.17,252.81,3121016,1196.979,5.455886,0.89,131.29,163.48,1.1474,-0.098,-0.3045,-0.415,0.784,122.816,165.375,12.538,66.2963,2.8397,1.9165,1.999,2.082,2.1595,2.19,2.2303,2.2298,2.2224,2.2088,2.1798,1.7415,1.8299,1.8904,2.5936,1.5174,1.873,2.007,2.074,2.113,-9.49,-16.45,-30.28,1.8795,2.0115,2.0745,2.1115,124.24
32,2016-04-15 00:00:00,17.5529,262.98,49.15,140.69,5392.863,111.85,119.063,66.074,31341.6934,162.25,161.21,158.78,1.272,0.593,0.756,0.127,-0.51,-0.382,-0.601,1.81,0.53,1.273,0.762,2.858,2.244,2.212,2.43,2.703,0.536,-0.608,-0.109,-0.783,-0.358,1.414,1.838,1.51,1.5,0.5813,71467.92,0.1,0.09,192.88,248.87,3121016,1199.797,5.454236,0.885,131.39,163.88,1.15,-0.086,-0.3095,-0.408,0.815,115.588,166.125,12.49,66.5242,2.855,1.9226,1.9825,2.066,2.1647,2.174,2.2128,2.2124,2.2051,2.1917,2.1631,1.7215,1.809,1.8727,2.5593,1.4553,1.838,1.968,2.035,2.073,-9.28,-16.13,-29.98,1.8605,1.9949,2.0595,2.0953,124.32
33,2016-04-14 00:00:00,17.4453,258.34,49.28,140.52,5392.863,111.835,118.938,66.305,31571.416,162.26,159.21,159.46,1.295,0.598,0.781,0.167,-0.504,-0.355,-0.591,1.81,0.53,1.303,0.773,2.852,2.241,2.252,2.467,2.745,0.564,-0.603,-0.096,-0.772,-0.336,1.45,1.842,1.512,1.5,0.5813,70813.38,0.097,0.092,192.94,252.14,3151809,1198.356,5.453686,0.88,131.27,163.49,1.1496,-0.081,-0.3202,-0.407,0.835,115.439,165.3125,12.499,66.134,2.8487,1.937,2.024,2.102,2.182,2.214,2.228,2.2542,2.2466,2.2329,2.2036,1.768,1.857,1.9156,2.5593,1.4553,1.895,2.027,2.091,2.127,-9.17,-16.08,-29.95,1.9028,2.0343,2.0978,2.1325,124.26
34,2016-04-13 00:00:00,17.4298,258.86,49.15,141.01,5392.863,111.86,117.688,65.455,31715.791,162.54,159.59,158.48,1.25,0.574,0.736,0.128,-0.517,-0.381,-0.594,1.81,0.53,1.273,0.76,2.896,2.275,2.23,2.45,2.734,0.532,-0.615,-0.124,-0.765,-0.33,1.423,1.787,1.48,1.49,0.5813,70943.73,0.11,0.09,192.18,251.04,3151809,1191.518,5.453136,0.865,131.37,163.74,1.1467,-0.095,-0.3315,-0.416,0.827,114.243,165.875,12.476,66.2343,2.8466,1.9145,2.005,2.085,2.167,2.2269,2.2404,2.2395,2.2322,2.2191,2.1904,1.738,1.8286,1.8888,2.6005,1.4595,1.87,2.003,2.07,2.108,-8.61,-15.75,-29.7,1.8825,2.017,2.0823,2.1193,124.42
35,2016-04-12 00:00:00,17.4813,257.3,49.5,140.33,5392.863,111.855,116.438,66.3065,31901.3652,162.37,158.91,156.22,1.293,0.583,0.769,0.165,-0.514,-0.368,-0.595,1.79,0.53,1.269,0.738,2.843,2.226,2.252,2.476,2.745,0.543,-0.628,-0.126,-0.772,-0.325,1.442,1.787,1.48,1.49,0.5813,70169.47,0.097,0.092,191.79,250.01,3151809,1190.574,5.452586,0.86,131.33,163.44,1.1392,-0.11,-0.3495,-0.426,0.821,113.147,165.03125,12.48,65.5837,2.8355,1.9632,2.0215,2.1256,2.207,2.216,2.2345,2.2543,2.2463,2.2326,2.2034,1.758,1.8481,1.9094,2.5837,1.4584,1.887,2.022,2.089,2.127,-8.4,-15.48,-29.5,1.8991,2.0327,2.0973,2.1348,124.41
36,2016-04-11 00:00:00,17.6483,257.73,49.01,140.99,5392.863,111.86,115.188,67.055,32444.8906,162.76,158.99,161.47,1.241,0.557,0.713,0.111,-0.521,-0.395,-0.596,1.77,0.51,1.247,0.722,2.82,2.205,2.209,2.444,2.71,0.476,-0.64,-0.165,-0.804,-0.35,1.394,1.792,1.48,1.488,0.5813,69749.56,0.095,0.091,195.31,243.21,3151809,1192.403,5.452036,0.85,131.45,164.04,1.1379,-0.135,-0.3645,-0.454,0.766,112.545,166.09375,12.457,66.65,2.8331,1.896,1.986,2.07,2.154,2.191,2.205,2.232,2.2241,2.2102,2.1811,1.714,1.8065,1.8701,2.5989,1.461,1.855,1.993,2.061,2.102,-6.82,-14.01,-28.22,1.8653,2.0028,2.07,2.1076,124.66
37,2016-04-08 00:00:00,17.7763,261.56,49.11,141.08,5392.863,111.86,115.125,67.361,32734.9297,162.84,162.59,162.28,1.229,0.567,0.715,0.095,-0.515,-0.39,-0.629,1.72,0.47,1.223,0.706,2.819,2.196,2.195,2.432,2.716,0.484,-0.637,-0.143,-0.808,-0.362,1.363,1.795,1.475,1.486,0.5813,70271.46,0.093,0.09,197.97,244.29,3151809,1194.797,5.450387,0.83,131.43,164.2,1.1352,-0.125,-0.3565,-0.452,0.766,111.955,166.1875,12.457,67.1475,2.8496,1.8835,1.9835,2.0515,2.1475,2.1835,2.196,2.2225,2.2151,2.2022,2.1737,1.7155,1.8061,1.8691,2.5525,1.4851,1.836,1.971,2.037,2.076,-6.31,-13.69,-27.97,1.8603,1.9983,2.0645,2.103,124.69
38,2016-04-07 00:00:00,17.8761,261.6,49.31,141.84,5392.863,111.84,114.875,67.7358,32941.2891,162.85,164.86,158.32,1.166,0.528,0.652,0.089,-0.509,-0.386,-0.626,1.72,0.44,1.195,0.687,2.856,2.225,2.16,2.395,2.666,0.465,-0.636,-0.146,-0.8,-0.372,1.328,1.801,1.48,1.486,0.5813,70240.81,0.093,0.025,198.03,239.42,3076340,1196.233,5.449838,0.805,131.43,164.37,1.1361,-0.125,-0.3613,-0.452,0.747,111.658,167,12.434,67.9875,2.8618,1.8729,1.9315,2.0343,2.0925,2.1265,2.1415,2.1657,2.1588,2.1461,2.1185,1.669,1.7581,1.8178,2.5525,1.4851,1.804,1.934,1.997,2.034,-8.04,-15.63,-29.67,1.816,1.948,2.0118,2.0493,124.83
39,2016-04-06 00:00:00,17.6539,255.02,49.42,141.5,5392.863,111.805,114.938,68.6504,32173.2109,162.82,166.16,155.96,1.213,0.545,0.693,0.119,-0.489,-0.359,-0.631,1.75,0.44,1.217,0.694,2.847,2.217,2.234,2.478,2.728,0.43,-0.653,-0.165,-0.78,-0.348,1.381,1.787,1.47,1.486,0.5813,70243.85,0.093,-0.025,197.21,240.88,3076340,1195.868,5.449289,0.805,131.26,163.9,1.1415,-0.144,-0.3694,-0.458,0.702,111.715,165.34375,12.41,67.71,2.8403,1.916,2.007,2.0835,2.169,2.202,2.217,2.2399,2.232,2.2178,2.1884,1.747,1.8354,1.8953,2.5149,1.478,1.865,1.998,2.063,2.101,-7.82,-15.35,-29.46,1.8845,2.017,2.081,2.1213,124.7
40,2016-04-05 00:00:00,17.6946,253.53,49.44,141.81,5392.863,111.795,114.938,68.7025,32011.4629,162.85,166.17,156.02,1.167,0.521,0.655,0.098,-0.486,-0.357,-0.585,1.75,0.44,1.2,0.692,2.858,2.216,2.195,2.437,2.687,0.439,-0.648,-0.165,-0.779,-0.351,1.375,1.786,1.462,1.486,0.5813,70168.01,0.093,-0.075,198.18,236.01,3076340,1197.935,5.448739,0.8,131.27,164.19,1.1359,-0.143,-0.3665,-0.453,0.713,111.626,166.21875,12.388,69.05,2.8316,1.879,1.9625,2.044,2.1205,2.154,2.1695,2.1924,2.1849,2.1722,2.1441,1.7055,1.7952,1.854,2.5844,1.503,1.827,1.954,2.019,2.057,-8.42,-15.83,-30.03,1.8435,1.9743,2.038,2.0753,124.82
41,2016-04-04 00:00:00,17.487,254.61,49.93,141.08,5392.863,111.775,114.938,68.4258,31462.5234,162.7,168.1,155.45,1.222,0.547,0.693,0.131,-0.475,-0.335,-0.593,1.79,0.44,1.222,0.711,2.867,2.226,2.242,2.496,2.741,0.474,-0.641,-0.144,-0.777,-0.34,1.429,1.765,1.456,1.488,0.5813,70561.24,0.098,-0.025,199.98,237.88,3076340,1202.367,5.44819,0.815,131.13,163.73,1.1502,-0.117,-0.3515,-0.445,0.76,112.199,164.65625,12.373,68.6199,2.812,1.927,2.0125,2.092,2.17,2.2025,2.223,2.2429,2.2353,2.2216,2.1924,1.7545,1.8416,1.9018,2.5442,1.4969,1.879,2.009,2.073,2.11,-8.21,-15.96,-30.41,1.889,2.0195,2.0853,2.1233,124.59
42,2016-04-01 00:00:00,17.3391,256.58,50.58,140.77,5392.863,111.77,114.938,67.106,31358.4277,162.69,169.26,153.99,1.238,0.546,0.697,0.134,-0.482,-0.333,-0.59,1.86,0.44,1.195,0.695,2.937,2.282,2.251,2.503,2.75,0.495,-0.64,-0.133,-0.78,-0.342,1.409,1.795,1.467,1.496,0.5813,70052.52,0.099,0.095,200.66,239.13,3076340,1211.547,5.446985,0.795,131.1,163.51,1.143,-0.11,-0.3465,-0.444,0.79,112.379,164.375,12.386,67.5768,2.822,1.9395,2.025,2.098,2.181,2.2125,2.2295,2.2514,2.2439,2.2302,2.201,1.772,1.8608,1.9185,2.5997,1.5272,1.878,2.005,2.068,2.104,-7.93,-15.34,-30.01,1.9015,2.0318,2.095,2.1313,124.59
43,2016-03-31 00:00:00,17.279,260.24,51.07,141.08,5392.863,111.785,114.938,67.725,31030.8281,162.25,166.8,154.14,1.227,0.542,0.678,0.153,-0.487,-0.328,-0.589,1.86,0.44,1.209,0.7,2.929,2.276,2.255,2.516,2.75,0.53,-0.637,-0.12,-0.784,-0.337,1.415,1.795,1.472,1.5,0.5813,70820.72,0.099,0.095,204.26,242.5,3096463,1214.342,5.446658,0.79,131.1,163.32,1.1404,-0.094,-0.3415,-0.441,0.821,113.073,164.4375,12.398,66.9327,2.8176,1.94,2.0265,2.1055,2.183,2.221,2.234,2.2597,2.2519,2.2384,2.2092,1.7605,1.8521,1.913,2.5997,1.5272,1.894,2.024,2.091,2.131,-8.25,-15.88,-30.25,1.8975,2.031,2.0973,2.1368,124.74
44,2016-03-30 00:00:00,17.2319,254.86,51.48,141.13,5392.863,111.795,114.938,67.4514,30583.3281,162.58,166.67,152.82,1.226,0.533,0.673,0.156,-0.49,-0.331,-0.567,1.88,0.44,1.236,0.7,2.975,2.323,2.306,2.554,2.804,0.521,-0.646,-0.128,-0.772,-0.338,1.434,1.782,1.472,1.501,0.5813,71121.64,0.098,0.075,200.5,242.88,3096463,1216.43,5.44633,0.79,131.11,163.26,1.1437,-0.098,-0.3565,-0.445,0.827,112.607,163.46875,12.415,68.244,2.8366,1.9805,2.072,2.137,2.224,2.259,2.274,2.3007,2.292,2.2772,2.2469,1.814,1.9067,1.9663,2.6119,1.5202,1.924,2.052,2.116,2.155,-9.31,-16.84,-31.2,1.9383,2.0683,2.1343,2.173,124.75
45,2016-03-29 00:00:00,17.3447,260.95,51.47,141.67,5392.863,111.795,114.938,68.7436,30719.8164,162.62,164.85,152.51,1.179,0.513,0.644,0.137,-0.499,-0.347,-0.565,1.9,0.44,1.235,0.697,3.044,2.389,2.269,2.496,2.747,0.501,-0.65,-0.145,-0.782,-0.338,1.411,1.795,1.47,1.5,0.5813,70806.41,0.098,0.095,202.53,242.21,3096463,1220.621,5.446003,0.79,131.17,163.53,1.1654,-0.113,-0.3615,-0.444,0.808,112.326,164.5,12.431,68.34,2.8374,1.9625,2.0385,2.1155,2.184,2.213,2.23,2.2538,2.2462,2.2329,2.2037,1.801,1.8894,1.943,2.6528,1.5475,1.936,2.057,2.118,2.155,-8.83,-16.54,-30.4,1.9155,2.039,2.0993,2.1325,124.85
46,2016-03-28 00:00:00,17.4341,259.3,51.52,141.04,5392.863,111.775,114.813,67.817,31058.957,162.26,161.42,151.41,1.256,0.563,0.713,0.18,-0.483,-0.306,-0.561,1.91,0.4,1.262,0.71,3.04,2.387,2.339,2.549,2.8,0.515,-0.626,-0.113,-0.775,-0.328,1.453,1.832,1.5,1.512,0.5813,71528.32,0.099,0.095,198.99,241.28,3096463,1227.276,5.445675,0.8,130.95,163.01,1.1588,-0.106,-0.3565,-0.431,0.804,112.387,163.53125,12.421,68.4845,2.8692,2.0275,2.113,2.1665,2.2721,2.276,2.268,2.3091,2.3016,2.2885,2.2588,1.891,1.9763,2.028,2.5996,1.5134,1.971,2.086,2.141,2.172,-9.19,-16.93,-30.65,1.9873,2.103,2.158,2.19,124.57
47,2016-03-25 00:00:00,17.5386,258.21,51.4,140.69,5392.863,111.775,114.75,69.0142,31176.7441,162.26,163.44,150.4,1.272,0.565,0.724,0.18,-0.483,-0.306,-0.561,1.91,0.4,1.262,0.71,3.035,2.38,2.358,2.568,2.818,0.515,-0.626,-0.113,-0.775,-0.328,1.453,1.832,1.51,1.51,0.5813,71528.32,0.099,0.095,200.25,242.15,3096463,1239.005,5.444693,0.8,130.95,163.01,1.1588,-0.106,-0.3565,-0.431,0.804,111.716,163.03125,12.475,68.3237,2.8763,2.0756,2.1352,2.2041,2.274,2.3017,2.3108,2.3111,2.3042,2.2911,2.2613,1.9239,1.9822,2.0317,2.673,1.4682,1.971,2.086,2.141,2.172,-10.75,-17.83,-31.75,1.99,2.1047,2.1605,2.191,124.48
48,2016-03-24 00:00:00,17.6102,258.21,51.4,140.69,5392.863,111.775,114.75,69.0142,31232.2324,162.26,163.44,150.4,1.272,0.565,0.724,0.18,-0.483,-0.306,-0.561,1.91,0.4,1.262,0.71,3.037,2.385,2.358,2.568,2.818,0.515,-0.626,-0.113,-0.775,-0.328,1.453,1.85,1.515,1.51,0.5813,71528.32,0.099,0.025,200.25,242.15,3060958,1239.005,5.444366,0.8,130.95,163.01,1.1588,-0.106,-0.3565,-0.431,0.804,111.716,163.03125,12.531,68.5062,2.8722,2.083,2.1427,2.2097,2.276,2.3031,2.3124,2.3114,2.304,2.2913,2.2617,1.9234,1.9894,2.0351,2.673,1.4682,1.971,2.086,2.141,2.172,-10.19,-17.83,-33.25,1.9905,2.1067,2.1625,2.1861,124.48
49,2016-03-23 00:00:00,17.5894,258.21,51.4,141.03,5392.863,111.78,115,67.6,31340.9688,161.92,163.44,150.4,1.246,0.559,0.71,0.194,-0.488,-0.311,-0.553,1.91,0.4,1.267,0.752,3.069,2.408,2.338,2.544,2.802,0.521,-0.637,-0.133,-0.781,-0.318,1.449,1.867,1.524,1.509,0.5813,71769.15,0.099,0.095,200.25,241,3060958,1239.005,5.444038,0.8,130.95,162.73,1.1643,-0.096,-0.3615,-0.427,0.83,111.819,163.5,12.598,68.665,2.8755,2.013,2.087,2.1495,2.217,2.2716,2.2818,2.2814,2.2738,2.2604,2.2308,1.8899,1.9472,1.9987,2.673,1.4682,1.944,2.059,2.112,2.142,-11.11,-19.08,-33.07,1.9622,2.078,2.133,2.164,124.5
50,2016-03-22 00:00:00,17.3334,260.81,51.51,140.28,5392.863,111.78,115.063,68.0114,30988.9238,161.85,163.51,150.12,1.33,0.587,0.775,0.211,-0.482,-0.3,-0.549,1.91,0.4,1.269,0.754,3.007,2.372,2.414,2.615,2.86,0.539,-0.639,-0.121,-0.773,-0.301,1.456,1.846,1.525,1.509,0.5813,72293.5,0.098,0.095,202.24,246.23,3060958,1238.226,5.443711,0.795,130.89,162.54,1.1528,-0.094,-0.3615,-0.425,0.837,111.679,161.90625,12.708,67.3039,2.8669,2.047,2.146,2.209,2.279,2.3055,2.3155,2.3415,2.3335,2.32,2.2898,1.925,2.0072,2.0592,2.6582,1.4834,1.983,2.101,2.158,2.189,-12.03,-19.93,-33.8,2.0164,2.1333,2.19,2.2213,124.49
51,2016-03-21 00:00:00,17.4116,258.21,51.06,142.01,5392.863,111.78,114.875,68.4667,31063.2207,161.84,163.36,150.3,1.301,0.56,0.731,0.23,-0.479,-0.295,-0.53,1.91,0.4,1.273,0.766,2.984,2.357,2.405,2.615,2.856,0.557,-0.635,-0.113,-0.772,-0.299,1.477,1.83,1.51,1.506,0.5813,73121.61,0.099,0.075,201.98,246.86,3060958,1230.874,5.443384,0.785,130.9,162.42,1.1433,-0.083,-0.3715,-0.414,0.857,110.659,163.53125,12.714,67.835,2.8609,2.0345,2.1195,2.1815,2.262,2.291,2.3297,2.3283,2.32,2.3056,2.2752,1.887,1.9711,2.0247,2.7224,1.5113,1.968,2.091,2.153,2.189,-12.59,-20.38,-34.38,1.9915,2.1135,2.1725,2.206,126.2
52,2016-03-18 00:00:00,17.3934,258.21,51.06,142.18,5392.863,111.77,115,68.5042,30995.7793,161.65,163.36,150.3,1.286,0.542,0.713,0.212,-0.476,-0.294,-0.534,1.89,0.4,1.27,0.767,2.991,2.362,2.345,2.545,2.831,0.544,-0.638,-0.115,-0.785,-0.313,1.448,1.832,1.511,1.501,0.5813,73121.61,0.099,0.092,201.98,248.01,3060958,1230.874,5.442402,0.785,130.84,162.44,1.1413,-0.088,-0.3765,-0.413,0.848,110.691,164.5625,12.695,68.3583,2.8675,1.998,2.072,2.149,2.218,2.248,2.264,2.2888,2.2807,2.2662,2.2361,1.836,1.9194,1.9761,2.6753,1.4737,1.923,2.046,2.107,2.145,-12.81,-20.44,-34.43,1.9463,2.0713,2.131,2.166,126.2
53,2016-03-17 00:00:00,17.3192,254.67,51.82,142.05,5392.863,111.76,115.625,68.3,30910.6992,161.55,161.68,150.14,1.289,0.532,0.713,0.23,-0.47,-0.286,-0.534,1.89,0.4,1.295,0.752,3.047,2.401,2.364,2.563,2.819,0.562,-0.628,-0.089,-0.773,-0.298,1.455,1.857,1.527,1.498,0.5813,72046.1,0.097,0.094,200.9,247.54,3116896,1215.03,5.442581,0.78,130.8,162.32,1.1331,-0.061,-0.3715,-0.386,0.868,110.701,164.0625,12.667,68.3382,2.8419,2.019,2.1185,2.163,2.237,2.2917,2.3035,2.3028,2.295,2.2812,2.2514,1.869,1.9517,2.0039,2.6753,1.4737,1.951,2.069,2.127,2.161,-12.53,-20.25,-34.13,1.9675,2.0898,2.1483,2.181,126.14
54,2016-03-16 00:00:00,17.6005,251.05,50.54,141.65,5392.863,111.735,115.375,70.932,31446.7461,161.73,162.43,147.69,1.3,0.539,0.719,0.311,-0.453,-0.244,-0.532,1.93,0.41,1.406,0.863,3.108,2.455,2.398,2.61,2.846,0.638,-0.613,-0.015,-0.755,-0.277,1.523,1.91,1.549,1.498,0.5813,72064.61,0.098,0.075,197.85,244.05,3116896,1200.388,5.44276,0.835,130.65,161.5,1.1708,0.015,-0.3465,-0.336,0.927,110.741,162.84375,12.61,69.237,2.8686,2.0435,2.116,2.188,2.256,2.281,2.308,2.3206,2.313,2.2996,2.2697,1.8845,1.9689,2.0217,2.6854,1.4381,2.018,2.132,2.187,2.219,-12.77,-20.61,-34.74,1.9843,2.1058,2.165,2.2,126.07
55,2016-03-15 00:00:00,17.8893,250.78,50.54,141.56,5392.863,111.73,115.438,70.573,32382.2051,161.45,160.15,145.35,1.33,0.574,0.775,0.316,-0.453,-0.243,-0.522,1.91,0.42,1.411,0.865,3.065,2.428,2.431,2.615,2.862,0.654,-0.6,-0.005,-0.714,-0.243,1.537,1.904,1.537,1.493,0.5813,71544.06,0.097,0.094,193.74,240.13,3116896,1195.371,5.442939,0.84,130.56,161.17,1.164,0.026,-0.3495,-0.335,0.948,111.445,163.03125,12.618,70.875,2.8986,2.099,2.1715,2.2458,2.3015,2.33,2.334,2.3655,2.3579,2.3448,2.3145,1.9585,2.0382,2.0879,2.7105,1.4371,2.015,2.13,2.186,2.218,-11.78,-19.15,-32.63,2.043,2.1588,2.2145,2.245,125.92
56,2016-03-14 00:00:00,17.7456,251.59,50.97,141.35,5392.863,111.755,115.375,70.23,32165.0391,161.77,164.45,147.98,1.342,0.58,0.781,0.279,-0.462,-0.263,-0.529,1.89,0.43,1.431,0.866,3.045,2.427,2.428,2.611,2.866,0.633,-0.613,-0.029,-0.729,-0.255,1.551,1.915,1.532,1.49,0.5813,71442.01,0.096,-0.025,199.5,240.56,3116896,1194.514,5.443119,0.855,130.69,161.64,1.1588,0.006,-0.3645,-0.341,0.928,110.668,162.8125,12.608,69.975,2.8704,2.0865,2.156,2.223,2.2885,2.315,2.327,2.3495,2.3417,2.328,2.2977,1.9405,2.0156,2.0668,2.731,1.3712,1.998,2.113,2.171,2.203,-12.55,-20.24,-33.82,2.0274,2.1439,2.2012,2.2313,125.92
57,2016-03-11 00:00:00,17.6987,251.65,50.34,141.31,5392.863,111.75,115.438,70.369,32160.9824,161.85,163.69,146.12,1.363,0.593,0.811,0.271,-0.466,-0.278,-0.593,1.84,0.45,1.434,0.868,2.998,2.394,2.453,2.635,2.888,0.607,-0.607,-0.051,-0.731,-0.258,1.575,1.922,1.543,1.487,0.5813,70282.77,0.08,0.086,196.81,242.07,3116896,1193.456,5.443656,0.855,130.74,161.65,1.1529,-0.009,-0.3695,-0.339,0.913,110.888,162.5625,12.611,69.523,2.869,2.112,2.182,2.248,2.315,2.3385,2.3505,2.3739,2.366,2.3525,2.322,1.969,2.05,2.1,2.7532,1.4187,2.026,2.142,2.195,2.223,-12.5,-20.08,-33.85,2.0508,2.1673,2.2225,2.254,125.9
58,2016-03-10 00:00:00,17.8063,246.83,50.85,141.82,5392.863,111.74,115.75,70.844,32226.3027,161.57,162.38,145.75,1.299,0.567,0.743,0.306,-0.453,-0.236,-0.589,1.84,0.47,1.455,0.854,2.921,2.331,2.391,2.566,2.83,0.585,-0.602,-0.044,-0.759,-0.261,1.539,1.86,1.49,1.465,0.5813,69910.25,0.08,0.025,198.45,236.63,3129657,1191.632,5.443835,0.83,130.48,161.16,1.1409,-0.135,-0.3995,-0.65,0.801,111.338,163.71875,12.609,71.463,2.8911,2.045,2.1125,2.1785,2.2666,2.2635,2.28,2.2999,2.2926,2.2795,2.2501,1.904,1.9821,2.0323,2.7532,1.4187,1.991,2.109,2.166,2.196,-13.84,-21.49,-35.1,1.986,2.0963,2.1535,2.1836,126.14
59,2016-03-09 00:00:00,17.7628,249.41,51.51,142.22,5392.863,111.925,115.813,72.3938,31437.3164,162.22,164.2,145.07,1.247,0.529,0.696,0.24,-0.539,-0.339,-0.608,1.85,0.51,1.432,0.847,3.016,2.46,2.354,2.528,2.805,0.538,-0.621,-0.101,-0.832,-0.333,1.47,1.85,1.457,1.455,0.5813,69754.82,0.08,-0.075,199.34,236.65,3129657,1188.477,5.444014,0.825,131.17,162.21,1.1391,-0.113,-0.3995,-0.631,0.802,111.372,164.1875,12.558,71.0535,2.8917,1.998,2.068,2.1415,2.2075,2.231,2.244,2.2689,2.2614,2.2474,2.2177,1.842,1.9252,1.9779,2.6947,1.3825,1.931,2.054,2.112,2.145,-12.99,-20.69,-34.6,1.9445,2.063,2.12,2.151,126.36
60,2016-03-08 00:00:00,17.9278,252.59,52.31,143.11,5392.863,111.92,116.688,73.173,32094.0605,166.32,161.7,141.43,1.182,0.494,0.641,0.182,-0.565,-0.379,-0.604,1.82,0.52,1.388,0.816,3.047,2.484,2.316,2.496,2.78,0.497,-0.625,-0.125,-0.876,-0.405,1.385,1.842,1.477,1.467,0.5787,70538.42,0.08,-0.125,194.24,232.94,3129657,1189.71,5.444194,0.81,133.34,165.93,1.1374,-0.137,-0.4195,-0.634,0.757,111.379,165.28125,12.601,72.9334,2.9138,1.942,2.0355,2.0905,2.181,2.2359,2.222,2.2474,2.24,2.2258,2.1964,1.802,1.8834,1.9391,2.662,1.3878,1.875,1.996,2.055,2.087,-11.79,-19.41,-33.65,1.9115,2.036,2.0953,2.1288,126.62
61,2016-03-07 00:00:00,17.7498,249.37,51.71,142.21,5392.863,111.895,116.688,73.173,31979.9258,166.04,164.34,140.19,1.276,0.534,0.717,0.224,-0.55,-0.363,-0.596,1.85,0.52,1.398,0.823,3.074,2.508,2.402,2.571,2.849,0.548,-0.608,-0.086,-0.845,-0.393,1.48,1.865,1.495,1.467,0.5726,70407.51,0.08,-0.175,197.99,242.97,3129657,1191.599,5.444373,0.815,133.15,165.21,1.142,-0.097,-0.4115,-0.62,0.803,111.332,163.65625,12.602,71.4658,2.9168,2.029,2.1105,2.1745,2.2505,2.2755,2.2875,2.3121,2.3051,2.2924,2.263,1.8905,1.9701,2.0207,2.6348,1.3639,1.973,2.093,2.15,2.181,-12.33,-20.17,-34.56,1.9833,2.104,2.159,2.1913,126.33
62,2016-03-04 00:00:00,17.7746,250.93,52.33,142.52,5392.863,111.89,113.563,73.173,32033.3906,166.2,169.28,140.85,1.251,0.525,0.694,0.238,-0.54,-0.343,-0.603,1.81,0.5,1.407,0.833,3.051,2.488,2.385,2.572,2.839,0.547,-0.606,-0.077,-0.848,-0.386,1.484,1.877,1.51,1.467,0.5617,70540.23,0.08,0.086,196.62,237.31,3129657,1194.182,5.44491,0.815,133,164.87,1.1258,-0.091,-0.4125,-0.62,0.813,111.57,163.59375,12.61,71.8751,2.9051,2.015,2.0875,2.1635,2.2571,2.2575,2.273,2.2967,2.2891,2.2746,2.2445,1.885,1.9439,1.9976,2.6947,1.4287,1.965,2.091,2.15,2.182,-12.1,-20.38,-35,1.9605,2.0833,2.142,2.1738,126.41
63,2016-03-03 00:00:00,17.9233,255.5,52.72,142.82,5392.863,111.95,113.625,73.883,32822.5508,166.43,172.12,143.63,1.222,0.514,0.686,0.169,-0.583,-0.397,-0.599,1.81,0.53,1.377,0.816,3.052,2.491,2.346,2.525,2.804,0.518,-0.614,-0.096,-0.869,-0.413,1.431,1.875,1.497,1.466,0.5741,70451.45,0.08,0.086,200.37,235.66,3198307,1193.261,5.44509,0.835,133.25,165.59,1.1316,-0.1,-0.4285,-0.621,0.799,111.571,164.8125,12.592,72.9728,2.9088,1.9665,2.045,2.1185,2.192,2.219,2.227,2.2572,2.25,2.2364,2.2072,1.815,1.8984,1.9506,2.6947,1.4287,1.888,2.013,2.073,2.105,-12.29,-20.43,-35.03,1.9175,2.0423,2.1007,2.1348,126.41
64,2016-03-02 00:00:00,17.8255,258.7,53.91,142.43,5392.863,111.9,115.875,73.822,31838.0313,166.26,171.65,141.94,1.249,0.539,0.717,0.206,-0.551,-0.36,-0.592,1.8,0.55,1.418,0.831,3.013,2.475,2.365,2.55,2.834,0.547,-0.604,-0.081,-0.845,-0.412,1.462,1.827,1.46,1.464,0.5714,69932.46,0.08,0.086,205.59,232.72,3198307,1189.361,5.443982,0.845,133.08,165.19,1.1272,-0.089,-0.4085,-0.615,0.81,111.569,164,12.601,73.1543,2.9255,1.9655,2.047,2.1195,2.202,2.23,2.247,2.2709,2.2634,2.249,2.2192,1.8095,1.8928,1.9475,2.658,1.4268,1.924,2.052,2.116,2.152,-12.81,-21.17,-36.09,1.9257,2.0515,2.1123,2.1465,126.51
